Date,Hour,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
2/13/2024,6:00:00,1,5.13,4.02,6.11,0.57,-1.63,1.99,-3.38,-5.9,-0.18,-3.69,-4.86,3.29,282.18,192.67,322.94,-46.17,-83.13,46.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/13/2024,12:00:00,1,5.48,4.27,6.15,-1.82,-3.9,1.56,1.7,-3,4.41,-4.47,-5.98,0.28,142.85,25.92,348.44,-59.3,-85.79,3.06,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/13/2024,18:00:00,1,5,1.85,6.63,-2.9,-4.51,1.65,3.82,-1.47,5.11,-0.45,-5.59,3.7,130.53,100.4,323.54,-5.43,-84.28,38.16,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2024,0:00:00,1,6.57,6,7.11,-4.08,-5.85,-1.72,5.16,-0.66,6.22,-0.56,-5.27,1.68,133.42,107.16,186.82,-4.88,-58.94,15.9,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2024,6:00:00,1,6.65,6.25,7.5,1.03,-6.24,4.82,5.09,0.84,6.62,1.93,-5.42,6.14,90.88,28.53,161.19,17.6,-62.37,69.8,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2024,12:00:00,1,5.89,4.88,6.47,3.76,-0.88,5.24,3.52,-0.66,5.21,2.37,-3.33,4.99,42.05,7.61,221.95,23.23,-38.24,68.14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/14/2024,18:00:00,1,5.48,5.02,9.35,3.92,2.21,5.27,-1.13,-5.88,2.07,4.23,1.65,7.3,337.11,0.99,358.58,45.37,17.31,60.21,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/15/2024,0:00:00,1,7.19,4.64,9.33,6.56,0,7.98,-1,-7.39,5.63,0.87,-2.45,4.4,351.49,1.13,359.54,7.25,-20.03,42.61,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/15/2024,6:00:00,1,5.84,4.95,6.35,-2.9,-5.88,5.65,3.92,-2.43,5.69,-0.6,-2.95,3.39,112.49,8.96,351.35,-5.97,-31.48,37.11,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/15/2024,12:00:00,1,5.58,4.33,5.88,0.85,-4.02,3.91,4.09,-1.85,5.49,1.84,-3.69,5.24,86.61,37.86,272.35,19.64,-49.52,67.05,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/15/2024,18:00:00,1,4.97,4.17,5.59,-3.59,-4.53,1.52,2.87,-1.52,5.27,-0.34,-2.63,4.34,136.76,89,335.09,-3.98,-33.5,84.6,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/16/2024,0:00:00,1,5.48,4.96,6.26,-3.57,-4.65,0.32,3.94,2.19,5.22,-0.52,-2.3,4.66,129.61,82.49,146.79,-5.5,-24.3,58.22,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/16/2024,6:00:00,1,5.74,3.55,9.07,-0.98,-3.8,4.31,3.49,-8.41,7.29,2.03,-2.37,5.08,99.79,18.44,324.19,19.8,-30.78,74.18,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/16/2024,12:00:00,1,7.9,6.26,8.95,2.19,-1.01,4.57,-1.72,-7.74,3.14,6.37,2.32,8.72,340.65,6.84,348.01,62.94,17.34,83.54,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/16/2024,18:00:00,1,5.86,3.26,6.59,0.09,-1.56,5.26,-2.09,-5.38,1.71,5.05,-2,6.43,276.39,47.92,337.11,66.63,-21.35,86.76,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/17/2024,0:00:00,1,5.77,4.09,6.84,-3.84,-5.88,3.48,-0.63,-2.63,4.93,1.93,-5.96,4.09,168.78,26.09,222.6,20.26,-62.48,68.29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/17/2024,6:00:00,1,4.48,3.1,5.25,-2.06,-4.27,1.1,2.68,-0.89,4.59,-0.95,-4.28,2.38,130.34,75.65,207.38,-12.13,-70.45,31.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/17/2024,12:00:00,1,5.38,4.67,6.01,-4.35,-5.55,-1.7,1.49,-2.12,3.28,-1.86,-4.23,0.65,164.14,130.34,212.35,-19.62,-63.98,7.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/17/2024,18:00:00,1,7.67,5.53,8.6,-3.36,-5.76,-0.12,5.21,-3.58,7.92,-3.79,-5.97,0.2,136.01,90.51,228.64,-30.64,-51.4,1.57,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/18/2024,0:00:00,1,7.71,7.3,8.02,-4.04,-6.47,-0.91,5.94,-3.37,7.44,-2.14,-7.05,-0.18,129.68,103.51,254.88,-16.12,-73.43,-1.33,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/18/2024,6:00:00,1,6.55,5.79,7.49,-4.29,-6.33,-1.97,3.6,-0.93,5.92,-0.54,-4.75,5.32,145.41,113.28,196.19,-4.38,-45.98,65.18,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/18/2024,12:00:00,1,6.3,4.76,6.59,-4.5,-5.3,-1.26,3.5,-1.51,5.14,-3.08,-4.68,0.41,145.08,104.13,208.94,-29.29,-60.11,3.68,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/18/2024,18:00:00,1,4.71,4.01,5.14,-2.7,-3.78,-1.56,3.6,0.03,4.51,-0.32,-4.28,1.47,129.84,111.14,178.12,-4.01,-59.67,20.52,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/19/2024,0:00:00,1,4.06,3.5,4.23,-2.72,-3.42,-1.89,2.46,1.5,3.12,1.41,-0.42,2.25,138.36,121.26,153.26,20.42,-5.94,33.58,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/19/2024,6:00:00,1,3.47,2.76,3.72,-1.87,-2.78,0.55,2.61,0.68,3.08,-0.48,-2.67,1.09,123.75,47.3,140.17,-7.93,-67.02,18.79,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/19/2024,12:00:00,1,3.46,2.93,3.89,0.5,-1.21,1.93,2.75,0.17,3.38,-2.17,-3.11,-0.9,75.62,7.04,112.52,-37.14,-67.65,-16.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/19/2024,18:00:00,1,4.16,3.69,4.71,0.85,-4.28,2.41,2.34,0.36,3.35,-2.75,-3.92,1.45,87.24,20.34,168.55,-43.71,-62.9,19.22,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/20/2024,0:00:00,1,4.44,3.71,4.85,-2.57,-3.98,-0.33,2.44,-1.94,3.52,-1.97,-4.6,1.5,141.24,103.84,257.5,-30.82,-81.17,19.94,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/20/2024,6:00:00,1,6.52,6.4,6.81,-1.09,-2.43,0.17,-2.74,-3.84,-1.72,-5.72,-6.35,-5.17,247.19,215.26,272.58,-62.42,-72.94,-53.39,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/20/2024,12:00:00,1,7.57,6.38,7.96,-6.28,-7.71,-1.83,1.34,-3.76,5.35,-3.19,-6.6,-0.71,171.75,131.36,230.14,-24.75,-72.54,-5.26,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/20/2024,18:00:00,1,8.81,7.65,9.4,-5.99,-7.71,0.35,5.84,-4.18,7.33,0.3,-8.09,4.25,138.67,121.06,274.62,1.89,-65.79,30.72,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/21/2024,0:00:00,1,8.64,7.73,9.03,-6.05,-7.26,-2.71,3.85,-1.2,6.56,4.67,1.65,7.7,149.81,125.68,189.79,33.64,10.84,60.24,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/21/2024,6:00:00,1,7.93,6.69,8.85,-4.08,-6.08,-1.47,4.51,-0.14,7.37,4.93,-3.67,7.33,135.84,116.1,180.01,37.44,-27.59,75.45,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/21/2024,12:00:00,1,6.99,5.95,7.93,-4.68,-6.48,-1.82,4.4,0.1,6,1.05,-4.74,5.46,138.53,107.8,178.82,8.7,-42.07,56.09,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/21/2024,18:00:00,1,6.95,5.31,7.87,-3.98,-5.96,0.23,4.77,-0.22,5.99,2.6,-3.95,5.53,128.27,84.8,180.76,21.44,-42.92,52,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/22/2024,0:00:00,1,6.59,5.23,7.25,-0.99,-5.52,4.14,5.49,-0.26,6.82,-1.37,-5.93,4.59,99.46,33.64,182.4,-11.78,-61.64,51.19,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/22/2024,6:00:00,1,6.32,5.88,6.58,-3.82,-4.72,-2.7,3.83,2.95,5.1,-3.13,-4.64,-1.12,134.71,126.97,142.38,-29.51,-49.26,-9.83,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/22/2024,12:00:00,1,6.08,5.3,6.82,-1.11,-4.63,2.26,5.32,-0.38,6.2,-1.77,-5.44,3.85,101.71,63.06,182.41,-16.98,-55.49,45.42,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/22/2024,18:00:00,1,5.59,5.46,5.71,-3.1,-4.24,-0.78,3.45,2.11,5.09,3.06,0.72,3.99,129.14,96.39,147.39,32.63,7.56,45.86,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/23/2024,0:00:00,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/23/2024,6:00:00,1,5.05,4.75,5.32,1.86,1.47,2.17,-1.3,-2.17,-0.72,4.36,4,5,324.19,314.91,335.37,64,52.57,69.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/23/2024,12:00:00,1,5.25,4.36,6.68,1.02,-1.53,3.53,-0.81,-4.06,5.93,4.45,1.28,5.87,349.15,6.34,352.86,60.11,15.67,84.96,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/23/2024,18:00:00,1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/24/2024,0:00:00,1,6.09,4.99,6.33,5.85,3.86,6.28,-0.1,-1.92,1.76,1.32,-2.16,3.45,359.53,0.49,359.82,12.35,-20.71,40.55,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/24/2024,6:00:00,1,5.18,3.53,6.13,1.28,-2.73,5.72,-2.09,-4.25,1.65,-3.62,-5.66,0.92,293.9,4.54,355.46,-45.25,-80.09,13.17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/24/2024,12:00:00,1,5.45,4.39,11.58,4.48,1.03,7.56,-2.79,-9.01,-0.34,0.51,-7,6.35,325.02,274.21,355.2,5.71,-46.63,45.25,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/24/2024,18:00:00,1,8.24,7.81,9.09,5.4,3.43,7.2,-5.26,-7.38,-4.79,-2.76,-4.09,1.12,314.59,294.95,325.87,-18.83,-28.2,8.29,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/25/2024,0:00:00,1,7.14,2.45,8.82,0.1,-4.91,2.52,-6.8,-8.03,-0.79,-1.7,-8.09,0.77,260.75,196.71,291.39,-12.93,-72.55,6.55,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/25/2024,6:00:00,1,10.74,6.18,11.18,0.68,-4.82,5.22,-8.59,-10.24,-2.26,-5.27,-9.08,-1.27,270.14,208.3,299.95,-32.38,-58.55,-6.53,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/25/2024,12:00:00,1,11.62,5.58,13.25,6.82,-4.67,10.3,-2.2,-9.38,8.1,5.89,-5.17,11.61,336.89,0.89,356.45,34.32,-33.5,73.02,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/25/2024,18:00:00,1,11.46,9.77,14.03,5.52,0.81,9.16,-5.41,-12,2.57,7.7,-8.29,13.25,319.9,6.51,351.12,42.22,-47.11,79.34,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/26/2024,0:00:00,1,9.89,9.22,11.39,5.96,2.87,9.78,-5.12,-9.52,-0.02,-4.14,-9.49,5.53,320.24,3.92,357.65,-25.6,-68.69,34.5,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/26/2024,6:00:00,1,7.68,5.61,9.67,4.93,-3.13,7.01,-5.03,-7.64,0.44,-1.88,-6.49,4.89,312.48,1.53,357,-13.64,-59.28,50.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/26/2024,12:00:00,1,5.07,5.04,5.14,2.83,2.48,3.24,0.13,-0.58,0.55,4.24,3.83,4.38,1.7,2.52,357.03,56.24,49.35,59.88,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/26/2024,18:00:00,1,5.96,4.86,8.06,2.35,-3.79,4.49,-3.16,-6.93,3.29,-0.92,-7.66,4.8,305.73,0.73,357.81,-7.96,-86.29,62.64,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/27/2024,0:00:00,1,6.3,2.77,8.01,0.9,-2.78,4.3,-2.88,-5.98,4.1,-4.72,-7.6,4.31,287.35,22.09,349.39,-50.31,-81.71,62.89,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/27/2024,6:00:00,1,4.78,2.47,5.33,3.44,-1.16,4.53,-2.63,-4.44,1.44,1.39,-1.19,3.5,327.43,2.02,359,18.01,-16.95,59.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/27/2024,12:00:00,1,3.79,2.71,4.77,1.45,-1.16,4.34,-2.57,-3.99,1.14,-1.02,-3.41,1.09,301.8,44.51,341.48,-14.99,-84.16,14.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/27/2024,18:00:00,1,3.3,2.21,3.96,2.75,-0.13,3.37,-1.33,-2.47,2.65,-0.5,-2.56,1.41,347,3.97,350.87,-8.23,-58.19,25.07,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/28/2024,0:00:00,1,3.45,2.81,3.69,3.32,1.74,3.55,0.15,-1.28,2.36,-0.33,-2.69,0.62,4.07,0.58,359.54,-5.4,-52.79,10.61,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/28/2024,6:00:00,1,3.99,2.81,4.91,2.18,-1.23,3.55,-1.96,-3.59,1.51,-1.11,-4.8,3.54,319.52,2.16,358.29,-19.27,-82.5,53.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/28/2024,12:00:00,1,2.95,2.44,3.75,2.53,1.31,3.13,-0.95,-2.53,1.15,-0.02,-2.06,3.08,338.78,5.12,357.27,-0.38,-43.73,58.1,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/28/2024,18:00:00,1,3.06,1.94,4.2,2.45,-0.02,3.61,0.73,-1.1,2.41,-1.02,-2.51,2.45,21.1,1.79,357.21,-21.16,-72.23,41.54,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/29/2024,0:00:00,1,4.11,3.37,4.81,3.71,-0.85,4.51,-0.84,-4.56,1.82,0.3,-3.09,1.72,347.25,0.81,358.98,4.24,-45.7,23.95,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/29/2024,6:00:00,1,4.45,3.01,5.05,2.78,-1.1,4.56,-2.33,-4.4,-0.1,0.13,-3.68,3.68,315.75,137.34,353.41,1.71,-55.5,57.41,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/29/2024,12:00:00,1,4.27,3.03,4.95,3.29,-3.7,4.5,-1.63,-3.8,1.47,0.05,-4.08,2.97,329.56,0.54,359.4,0.72,-69.44,37.34,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
2/29/2024,18:00:00,1,4.7,3.62,5.07,3.32,-3.92,4.19,1.36,-1.46,3.78,2.32,-3.6,4.45,28.73,3.24,356.51,29.3,-70.6,68.74,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/1/2024,0:00:00,1,4.98,3.43,5.57,-3.17,-3.93,-1.92,-0.45,-2.4,0.79,-3.92,-4.76,-2.49,190.94,165.39,219.76,-49.91,-65.28,-33.12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/1/2024,6:00:00,1,4.27,2.89,4.95,2.36,-3.33,3.8,-2.28,-3.92,0.95,-2.06,-4.17,2.37,309.74,8.22,355.36,-29.19,-77.14,37.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/1/2024,12:00:00,1,4.37,3.82,4.68,-1.08,-2.66,3.91,-1.52,-3.68,0.54,-3.69,-4.36,1.73,241.87,154,341.56,-56.69,-85.62,26.56,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/1/2024,18:00:00,1,4.14,3.91,4.6,-0.9,-4.09,1.89,-1.37,-3.53,0.1,-3.35,-4.06,-0.91,243.96,169.14,330.64,-53.37,-84.14,-12.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/2/2024,0:00:00,1,3.92,3.02,4.14,0.72,-2.32,2.91,-2.19,-3.63,0.63,-2.72,-3.85,-1.2,278.91,2.31,353.93,-45.22,-70.76,-22.17,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/2/2024,6:00:00,1,2.75,1.48,3.42,0.48,-2.26,2.2,-0.57,-1.63,1.94,-2.23,-3.38,0.28,310.6,2.53,356.78,-55.11,-84.39,7.14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/2/2024,12:00:00,1,3.04,1.79,4,1.91,-0.54,3.54,-1.17,-2.23,0.48,-1.8,-2.58,0.35,325.47,1.55,359.16,-39.97,-68.14,6.43,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/2/2024,18:00:00,1,3.43,3.05,4.07,1.6,-0.12,3.56,0.43,-2.2,1.75,-2.67,-3.39,0.39,20.57,0.42,358.68,-52.53,-77.07,5.52,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/3/2024,0:00:00,1,3.2,2.66,4.05,2.84,0.37,3.72,-1.08,-2.85,1.4,-0.75,-2.37,0.09,341.5,0.42,359.53,-14.89,-52.51,1.47,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/3/2024,6:00:00,1,5.12,2.19,15.25,1.94,-0.85,5.93,-3.71,-14.3,1.62,0.85,-12.06,6.23,318.97,2.35,355.46,6.72,-69.22,49.79,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/3/2024,12:00:00,1,14.64,2.28,17.68,2.49,-3.78,5.81,-1.87,-10.72,11.64,-13.31,-17.19,5.96,323.72,1.98,356.51,-71.15,-86.04,52.37,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/3/2024,18:00:00,1,13.42,3.99,16.08,1.18,-8.97,7.22,7.64,-14.59,14.58,-3.23,-13.73,11.3,77.31,28.02,343.86,-13.99,-75.09,70.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/4/2024,0:00:00,1,13.18,10.66,13.98,-0.39,-3.05,4.2,8.09,0.31,13.18,9.16,-3.66,12.88,94.61,64.06,145.78,46,-15.94,85.2,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/4/2024,6:00:00,1,10.39,8.97,11.97,-0.38,-3.64,2.88,9.63,3.61,11.44,2.93,-4.41,9.19,92.14,70.21,111.25,16.21,-27.58,67.38,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/4/2024,12:00:00,1,11.33,10.26,11.98,-3.09,-8.22,4.39,10.31,7.43,11.63,2.12,-4.13,6.25,105.51,61.8,135.53,10.7,-23.49,33.05,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/4/2024,18:00:00,1,11.53,9.13,12.16,-1.92,-5.9,3.2,10.97,5.41,11.98,0.39,-5.82,7.8,98.35,68.86,121.48,1.87,-30.61,52.92,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/5/2024,0:00:00,1,7.07,3.34,9.32,-0.31,-5.17,3.48,5.82,-2.52,8.75,1.15,-4.91,7.27,95.2,50.64,214.45,8.55,-55.56,60.28,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/5/2024,6:00:00,1,5.37,1.82,6.2,-2.11,-4.56,2.24,3.32,-2.68,5.52,1.22,-4.68,4.52,122.36,57.01,264.02,12.64,-63.03,62.01,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/5/2024,12:00:00,1,6.94,5.11,7.66,-0.88,-4.3,2.05,6.19,0.11,7.3,-0.94,-6.7,2.3,98.94,17.41,128.86,-8.33,-72.76,19.36,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/5/2024,18:00:00,1,5.46,4.67,6.62,-2.33,-4.58,3.12,4.3,-4.36,6.4,1.9,-4.61,4.33,116.74,39.06,238.26,20.03,-55.83,50.23,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/6/2024,0:00:00,1,5.96,4.73,7.86,1.32,-1.28,3.15,5.24,-4.56,7.72,-0.31,-6.45,3.89,71.52,20.57,310.98,-3.19,-76.61,34.73,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/6/2024,6:00:00,1,5.4,2.05,6.03,1,-1.12,4.18,4.74,-3.94,5.81,-0.8,-3.69,3.2,55.81,9.33,353.56,-9.87,-51.57,38.27,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/6/2024,12:00:00,1,6.06,1.66,6.64,-4.16,-6.2,1.86,2.9,-1.98,5.35,1.03,-2.79,3.91,138.93,51.43,326.33,10.07,-78.17,41,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/6/2024,18:00:00,1,6.37,2.75,6.81,-4.38,-5.68,0.19,2.6,-3.42,6.48,3.19,-2.23,4.97,145.44,83.74,222.62,30.88,-42.74,48.66,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/7/2024,0:00:00,1,2.37,0.86,4.95,0.12,-2.45,1.78,1.22,-2.86,4.33,-0.71,-3.25,2.92,76.72,3.67,354.65,-21.19,-77.48,51.33,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/7/2024,6:00:00,1,4.21,3.14,6.13,2.02,-1.32,4.22,1.8,-5.31,5.35,-2.2,-4.48,0.16,34.6,18.45,346.95,-31.6,-73.67,1.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/7/2024,12:00:00,1,6.07,4.83,7.91,2.02,-2.98,4.86,-3.45,-6.31,5.46,-3.02,-6.53,6.43,309.2,8.42,351.88,-28.53,-85.23,77.03,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/7/2024,18:00:00,1,6.24,5.4,8.37,3.48,0.2,5.25,-4.16,-6.48,0.14,0.1,-7.73,4.99,314.03,9.04,355.6,1.02,-71.35,56.23,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/8/2024,0:00:00,1,6.46,4.9,7.33,4.24,0.15,6.55,-2.25,-6,1.38,-2.25,-5.9,6.1,333.75,0.68,358.81,-20.62,-58.61,77.22,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/8/2024,6:00:00,1,5.26,4.6,7.28,3.34,-0.35,4.86,-1.84,-5.72,5.21,0.55,-4.31,5.44,338.67,0.68,359.23,5.72,-53.82,78.22,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/8/2024,12:00:00,1,4.96,4.55,5.45,3.7,-0.78,4.9,-2.2,-4.31,1.63,0.53,-3.89,4.92,323.6,0.33,355.61,5.79,-54.52,83.98,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/8/2024,18:00:00,1,6.12,4.82,6.52,2.5,-2.22,4.73,-3.35,-5.19,1.54,-4.21,-5.65,4.58,303.45,8.74,348.84,-43.22,-74.34,64.87,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/9/2024,0:00:00,1,5.54,5.11,6.58,3.19,-1.23,5.31,-3.19,-5.5,1.18,-2.41,-5.19,2.48,316.34,2.06,357.82,-24.81,-63.8,26.75,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/9/2024,6:00:00,1,4.68,4,5.38,1.76,-2.42,4.1,2.86,-4.24,4.95,0.07,-3.97,4.6,41.37,5.47,345.25,0.83,-52.47,75.4,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/9/2024,12:00:00,1,4.87,2.3,5.38,3.52,-2.9,4.59,-1.68,-4.87,1.88,0.04,-4.78,4.12,327.81,2.15,359.1,0.48,-76.17,59.38,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/9/2024,18:00:00,1,4.64,3.7,5.07,3.59,-3.1,4.92,-1.22,-4.7,2.58,-0.86,-3.82,1.98,336.57,0.69,358.66,-10.76,-57.47,27.78,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/10/2024,0:00:00,1,3.89,2.84,4.52,1.1,-3.24,4.25,-0.4,-3.27,3.35,-0.23,-3.81,3.72,334.01,2.6,356.33,-3.15,-79.81,79.67,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/10/2024,6:00:00,1,3.5,2.65,4.24,0.96,-3.35,3.12,-1.99,-3.51,2.34,-1.49,-4,2.23,297.45,1.58,356.86,-27.15,-75.42,37.35,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/10/2024,12:00:00,1,3.65,2.96,4.14,0.29,-2.6,2.79,-2.52,-3.89,0.6,-2.12,-3.58,2.45,280.04,6.96,354.16,-33.99,-81.34,48.27,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
3/10/2024,18:00:00,1,4.15,3.39,4.67,-1.05,-2.82,3.54,-3.51,-4.62,0.9,0.45,-2.48,2.89,262.41,8.29,343.92,5.86,-40.44,44.12,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
